product_code,description,cost_price,selling_price,markup_percent,vendor_name,category
DS-2CD2346G2H-IS2U/SL(4mm)(eF)(O-STD),"1/3"" Progressive Scan CMOS; H.265+/H.265/H.264+/H.264/MJPEG; 
Color: 0.001 Lux @ (F1.0, AGC ON),0 Lux with light; 
25fps/30fps (2688 × 1520, 1920 × 1080, 1280 × 720) ; VCA functions; 3 streams; 3D DNR; BLC; ICR; EXIR, Up to 40 m; DC12V&PoE; Built-in micro SD/SDHC/SDXC slot; HIK-Connect cloud service; 
Two-way audio; Built-in Dual-Array Microphone and enhanced speaker; Strobe light & Audio alarm;",2440.6,3538.87,45,HIKVISION SA,Two-way Audio & Live Guard Cameras
DS-2CD2346G2H-IS2U/SL(2.8mm)(eF)O-STDBLK,"1/3"" Progressive Scan CMOS; H.265+/H.265/H.264+/H.264/MJPEG; 
Color: 0.001 Lux @ (F1.0, AGC ON),0 Lux with light; 
25fps/30fps (2688 × 1520, 1920 × 1080, 1280 × 720) ; VCA functions; 3 streams; 3D DNR; BLC; ICR; EXIR, Up to 40 m; DC12V&PoE; Built-in micro SD/SDHC/SDXC slot; HIK-Connect cloud service; 
Two-way audio; Built-in Dual-Array Microphone and enhanced speaker; Strobe light & Audio alarm;",2502.15,3628.12,45,HIKVISION SA,Two-way Audio & Live Guard Cameras
DS-2CD2386G2H-IS2U/SL(2.8mm)(eF)(O-STD),"1/1.8"" Progressive Scan CMOS; H.265+/H.265/H.264+/H.264/MJPEG; 
Color: 0.0008 Lux @ (F1.0, AGC ON),0 Lux with light; 
25fps/24fps(3840×2160);25fps/30 fps (3200 × 1800, 2688 × 1520, 1920 × 1080, 1280 × 720) VCA functions; 3 streams; 3D DNR; BLC; ICR; EXIR, Up to 40 m; DC12V&PoE; Built-in micro SD/SDHC/SDXC slot; HIK-Connect cloud service; 
Two-way audio; Built-in Dual-Array Microphone and enhanced speaker; Strobe light & Audio alarm;",3122.66,4527.86,45,HIKVISION SA,Two-way Audio & Live Guard Cameras
DS-2CD2386G2H-IS2U/SL(4mm)(eF)(O-STD),"1/1.8"" Progressive Scan CMOS; H.265+/H.265/H.264+/H.264/MJPEG; 
Color: 0.0008 Lux @ (F1.0, AGC ON),0 Lux with light; 
25fps/24fps(3840×2160);25fps/30 fps (3200 × 1800, 2688 × 1520, 1920 × 1080, 1280 × 720) VCA functions; 3 streams; 3D DNR; BLC; ICR; EXIR, Up to 40 m; DC12V&PoE; Built-in micro SD/SDHC/SDXC slot; HIK-Connect cloud service; 
Two-way audio; Built-in Dual-Array Microphone and enhanced speaker; Strobe light & Audio alarm;",3122.66,4527.86,45,HIKVISION SA,Two-way Audio & Live Guard Cameras
DS-2CD2386G2H-IS2U/SL(2.8mm)(eF)O-STDBLK,"1/1.8"" Progressive Scan CMOS; H.265+/H.265/H.264+/H.264/MJPEG; 
Color: 0.0008 Lux @ (F1.0, AGC ON),0 Lux with light; 
25fps/24fps(3840×2160);25fps/30 fps (3200 × 1800, 2688 × 1520, 1920 × 1080, 1280 × 720) VCA functions; 3 streams; 3D DNR; BLC; ICR; EXIR, Up to 40 m; DC12V&PoE; Built-in micro SD/SDHC/SDXC slot; HIK-Connect cloud service; 
Two-way audio; Built-in Dual-Array Microphone and enhanced speaker; Strobe light & Audio alarm;",3181.7,4613.46,45,HIKVISION SA,Two-way Audio & Live Guard Cameras
DS-2CD2T46G2H-IS2U/SL(2.8mm)(eF)(O-STD),"1/3"" Progressive Scan CMOS; H.265+/H.265/H.264+/H.264/MJPEG; 
Color: 0.001 Lux @ (F1.0, AGC ON),0 Lux with light; 
25fps/30fps (2688 × 1520, 1920 × 1080, 1280 × 720) ; VCA functions; 3 streams; 3D DNR; BLC; ICR; EXIR; DC12V&PoE; Built-in micro SD/SDHC/SDXC slot; HIK-Connect cloud service; 
*-2I/4I model: up to 60m(2Leds)/80m(4Leds) IR distance
Two-way audio; Built-in Dual-Array Microphone and enhanced speaker; Strobe light & Audio alarm;",2670.46,3872.17,45,HIKVISION SA,Two-way Audio & Live Guard Cameras
DS-2CD2T46G2H-IS2U/SL(4mm)(eF)(O-STD),"1/3"" Progressive Scan CMOS; H.265+/H.265/H.264+/H.264/MJPEG; 
Color: 0.001 Lux @ (F1.0, AGC ON),0 Lux with light; 
25fps/30fps (2688 × 1520, 1920 × 1080, 1280 × 720) ; VCA functions; 3 streams; 3D DNR; BLC; ICR; EXIR; DC12V&PoE; Built-in micro SD/SDHC/SDXC slot; HIK-Connect cloud service; 
*-2I/4I model: up to 60m(2Leds)/80m(4Leds) IR distance
Two-way audio; Built-in Dual-Array Microphone and enhanced speaker; Strobe light & Audio alarm;",2670.46,3872.17,45,HIKVISION SA,Two-way Audio & Live Guard Cameras
DS-2CD2T46G2H-IS2U/SL(2.8mm)eFO-STDBLACK,"1/3"" Progressive Scan CMOS; H.265+/H.265/H.264+/H.264/MJPEG; 
Color: 0.001 Lux @ (F1.0, AGC ON),0 Lux with light; 
25fps/30fps (2688 × 1520, 1920 × 1080, 1280 × 720) ; VCA functions; 3 streams; 3D DNR; BLC; ICR; EXIR; DC12V&PoE; Built-in micro SD/SDHC/SDXC slot; HIK-Connect cloud service; 
*-2I/4I model: up to 60m(2Leds)/80m(4Leds) IR distance
Two-way audio; Built-in Dual-Array Microphone and enhanced speaker; Strobe light & Audio alarm;",2734.52,3965.05,45,HIKVISION SA,Two-way Audio & Live Guard Cameras
DS-2CD2T86G2H-IS2U/SL(2.8mm)(eF)(O-STD),"1/1.8"" Progressive Scan CMOS; H.265+/H.265/H.264+/H.264/MJPEG; 
Color: 0.0008 Lux @ (F1.0, AGC ON),0 Lux with light; 
25fps/24fps(3840×2160);25fps/30 fps (3200 × 1800, 2688 × 1520, 1920 × 1080, 1280 × 720) ;  VCA functions; 3 streams; 3D DNR; BLC; ICR; EXIR; DC12V&PoE; Built-in micro SD/SDHC/SDXC slot; HIK-Connect cloud service; 
*-2I/4I model: up to 60m(2Leds)/80m(4Leds) IR distance
Two-way audio; Built-in Dual-Array Microphone and enhanced speaker; Strobe light & Audio alarm;",3469.34,5030.54,45,HIKVISION SA,Two-way Audio & Live Guard Cameras
DS-2CD2T86G2H-IS2U/SL(4mm)(eF)(O-STD),"1/1.8"" Progressive Scan CMOS; H.265+/H.265/H.264+/H.264/MJPEG; 
Color: 0.0008 Lux @ (F1.0, AGC ON),0 Lux with light; 
25fps/24fps(3840×2160);25fps/30 fps (3200 × 1800, 2688 × 1520, 1920 × 1080, 1280 × 720) ;  VCA functions; 3 streams; 3D DNR; BLC; ICR; EXIR; DC12V&PoE; Built-in micro SD/SDHC/SDXC slot; HIK-Connect cloud service; 
*-2I/4I model: up to 60m(2Leds)/80m(4Leds) IR distance
Two-way audio; Built-in Dual-Array Microphone and enhanced speaker; Strobe light & Audio alarm;",3469.34,5030.54,45,HIKVISION SA,Two-way Audio & Live Guard Cameras
DS-2CD2T86G2H-IS2U/SL(2.8mm)eFO-STDBLACK,"1/1.8"" Progressive Scan CMOS; H.265+/H.265/H.264+/H.264/MJPEG; 
Color: 0.0008 Lux @ (F1.0, AGC ON),0 Lux with light; 
25fps/24fps(3840×2160);25fps/30 fps (3200 × 1800, 2688 × 1520, 1920 × 1080, 1280 × 720) ;  VCA functions; 3 streams; 3D DNR; BLC; ICR; EXIR; DC12V&PoE; Built-in micro SD/SDHC/SDXC slot; HIK-Connect cloud service; 
*-2I/4I model: up to 60m(2Leds)/80m(4Leds) IR distance
Two-way audio; Built-in Dual-Array Microphone and enhanced speaker; Strobe light & Audio alarm;",3527.12,5114.32,45,HIKVISION SA,Two-way Audio & Live Guard Cameras
DS-2CD2646G2HT-IZS2U/SL(2.8-12mm)eFO-STD,"1/3"" Progressive Scan CMOS; H.265+/H.265/H.264+/H.264/MJPEG; 
Color: 0.001 Lux @ (F1.0, AGC ON),0 Lux with light; 
25fps/30fps (2688 × 1520, 1920 × 1080, 1280 × 720) ; VCA functions; 3 streams; 3D DNR; BLC; ICR; EXIR, Up to 40 m; DC12V&PoE; Built-in micro SD/SDHC/SDXC slot; HIK-Connect cloud service; 
Two-way audio; Built-in Dual-Array Microphone and enhanced speaker; Strobe light & Audio alarm;
*Junction box is included in the camera package",4138.84,6001.32,45,HIKVISION SA,Two-way Audio & Live Guard Cameras
DS-2CD2646G2HT-IZS2U/SL(2.8-12)eFOSTDBLK,"1/3"" Progressive Scan CMOS; H.265+/H.265/H.264+/H.264/MJPEG; 
Color: 0.001 Lux @ (F1.0, AGC ON),0 Lux with light; 
25fps/30fps (2688 × 1520, 1920 × 1080, 1280 × 720) ; VCA functions; 3 streams; 3D DNR; BLC; ICR; EXIR, Up to 40 m; DC12V&PoE; Built-in micro SD/SDHC/SDXC slot; HIK-Connect cloud service; 
Two-way audio; Built-in Dual-Array Microphone and enhanced speaker; Strobe light & Audio alarm;
*Junction box is included in the camera package",4194.11,6081.46,45,HIKVISION SA,Two-way Audio & Live Guard Cameras
DS-2CD2686G2HT-IZS2U/SL(2.8-12mm)eFO-STD,"1/1.8"" Progressive Scan CMOS; H.265+/H.265/H.264+/H.264/MJPEG; 
Color: 0.0008 Lux @ (F1.2, AGC ON),0 Lux with light
25fps/24fps(3840 × 2160, 3200 × 1800, 2688 × 1520, 1920 × 1080, 1280 × 720); VCA functions; 3 streams; 3D DNR; BLC; ICR; 3000K Warm LED;IR, up to 40m DC12V&PoE; Built-in micro SD/SDHC/SDXC slot; HIK-Connect cloud service; 
Two-way audio; Built-in Dual-Array Microphone and enhanced speaker; Strobe light & Audio alarm;
*Junction box is included in the camera package",5255.51,7620.49,45,HIKVISION SA,Two-way Audio & Live Guard Cameras
DS-2CD2686G2HT-IZS2U/SL(2.8-12)eFOSTDBLK,"1/1.8"" Progressive Scan CMOS; H.265+/H.265/H.264+/H.264/MJPEG; 
Color: 0.0008 Lux @ (F1.2, AGC ON),0 Lux with light
25fps/24fps(3840 × 2160, 3200 × 1800, 2688 × 1520, 1920 × 1080, 1280 × 720); VCA functions; 3 streams; 3D DNR; BLC; ICR; 3000K Warm LED;IR, up to 40m DC12V&PoE; Built-in micro SD/SDHC/SDXC slot; HIK-Connect cloud service; 
Two-way audio; Built-in Dual-Array Microphone and enhanced speaker; Strobe light & Audio alarm;
*Junction box is included in the camera package",5313.29,7704.27,45,HIKVISION SA,Two-way Audio & Live Guard Cameras
DS-2CD2646G2H-IZS2U/SL(2.8-12mm)/eFO-STD,"1/3"" Progressive Scan CMOS; H.265+/H.265/H.264+/H.264/MJPEG; 
Color: 0.001 Lux @ (F1.0, AGC ON),0 Lux with light; 
25fps/30fps (2688 × 1520, 1920 × 1080, 1280 × 720) ; VCA functions; 3 streams; 3D DNR; BLC; ICR; EXIR, Up to 40 m; DC12V&PoE; Built-in micro SD/SDHC/SDXC slot; HIK-Connect cloud service; 
Two-way audio; Built-in Dual-Array Microphone and enhanced speaker; Strobe light & Audio alarm;
*New Water-proof Socket Design",4138.84,6001.32,45,HIKVISION SA,Two-way Audio & Live Guard Cameras
DS-2CD2646G2H-IZS2U/SL(2.8-12)eFO-STDBLK,"1/3"" Progressive Scan CMOS; H.265+/H.265/H.264+/H.264/MJPEG; 
Color: 0.001 Lux @ (F1.0, AGC ON),0 Lux with light; 
25fps/30fps (2688 × 1520, 1920 × 1080, 1280 × 720) ; VCA functions; 3 streams; 3D DNR; BLC; ICR; EXIR, Up to 40 m; DC12V&PoE; Built-in micro SD/SDHC/SDXC slot; HIK-Connect cloud service; 
Two-way audio; Built-in Dual-Array Microphone and enhanced speaker; Strobe light & Audio alarm;
*New Water-proof Socket Design",4194.11,6081.46,45,HIKVISION SA,Two-way Audio & Live Guard Cameras
DS-2CD2686G2H-IZS2U/SL(2.8-12mm)/eFO-STD,"1/1.8"" Progressive Scan CMOS; H.265+/H.265/H.264+/H.264/MJPEG; 
Color: 0.0008 Lux @ (F1.2, AGC ON),0 Lux with light
25fps/24fps(3840 × 2160, 3200 × 1800, 2688 × 1520, 1920 × 1080, 1280 × 720); VCA functions; 3 streams; 3D DNR; BLC; ICR; 3000K Warm LED;IR, up to 40m DC12V&PoE; Built-in micro SD/SDHC/SDXC slot; HIK-Connect cloud service; 
Two-way audio; Built-in Dual-Array Microphone and enhanced speaker; Strobe light & Audio alarm;
*New Water-proof Socket Design",5255.51,7620.49,45,HIKVISION SA,Two-way Audio & Live Guard Cameras
DS-2CD2686G2H-IZS2U/SL(2.8-12)eFO-STDBLK,"1/1.8"" Progressive Scan CMOS; H.265+/H.265/H.264+/H.264/MJPEG; 
Color: 0.0008 Lux @ (F1.2, AGC ON),0 Lux with light
25fps/24fps(3840 × 2160, 3200 × 1800, 2688 × 1520, 1920 × 1080, 1280 × 720); VCA functions; 3 streams; 3D DNR; BLC; ICR; 3000K Warm LED;IR, up to 40m DC12V&PoE; Built-in micro SD/SDHC/SDXC slot; HIK-Connect cloud service; 
Two-way audio; Built-in Dual-Array Microphone and enhanced speaker; Strobe light & Audio alarm;
*New Water-proof Socket Design",5313.29,7704.27,45,HIKVISION SA,Two-way Audio & Live Guard Cameras
DS-2CD2746G2H-IPTRZS2U/SL(2.8-12mm)O-STD,"1/3"" Progressive Scan CMOS; H.265+/H.265/H.264+/H.264/MJPEG; 
Color: 0.001 Lux @ (F1.0, AGC ON),0 Lux with light; 
25fps/30fps (2688 × 1520, 1920 × 1080, 1280 × 720) ; VCA functions; 3 streams; 3D DNR; BLC; ICR; EXIR, Up to 40 m; DC12V&PoE; Built-in micro SD/SDHC/SDXC slot; HIK-Connect cloud service; 
Two-way audio; Built-in Dual-Array Microphone and enhanced speaker; Strobe light & Audio alarm;",4393.83,6371.05,45,HIKVISION SA,PTRZ+Two-way Audio & Live Guard Cameras
DS-2CD2746G2H-IPTRZS2U/SL(2.8-12)OSTDBLK,"1/3"" Progressive Scan CMOS; H.265+/H.265/H.264+/H.264/MJPEG; 
Color: 0.001 Lux @ (F1.0, AGC ON),0 Lux with light; 
25fps/30fps (2688 × 1520, 1920 × 1080, 1280 × 720) ; VCA functions; 3 streams; 3D DNR; BLC; ICR; EXIR, Up to 40 m; DC12V&PoE; Built-in micro SD/SDHC/SDXC slot; HIK-Connect cloud service; 
Two-way audio; Built-in Dual-Array Microphone and enhanced speaker; Strobe light & Audio alarm;",4459.15,6465.77,45,HIKVISION SA,PTRZ+Two-way Audio & Live Guard Cameras
DS-2CD2786G2H-IPTRZS2U/SL(2.8-12mm)O-STD,"1/1.8"" Progressive Scan CMOS; H.265+/H.265/H.264+/H.264/MJPEG; 
Color: 0.0008 Lux @ (F1.2, AGC ON),0 Lux with light
25fps/24fps(3840 × 2160, 3200 × 1800, 2688 × 1520, 1920 × 1080, 1280 × 720); VCA functions; 3 streams; 3D DNR; BLC; ICR; 3000K Warm LED;IR, up to 40m DC12V&PoE; Built-in micro SD/SDHC/SDXC slot; HIK-Connect cloud service; 
Two-way audio; Built-in Dual-Array Microphone and enhanced speaker; Strobe light & Audio alarm;",5582.1,8094.05,45,HIKVISION SA,PTRZ+Two-way Audio & Live Guard Cameras
DS-2CD2786G2H-IPTRZS2U/SL(2.8-12)OSTDBLK,"1/1.8"" Progressive Scan CMOS; H.265+/H.265/H.264+/H.264/MJPEG; 
Color: 0.0008 Lux @ (F1.2, AGC ON),0 Lux with light
25fps/24fps(3840 × 2160, 3200 × 1800, 2688 × 1520, 1920 × 1080, 1280 × 720); VCA functions; 3 streams; 3D DNR; BLC; ICR; 3000K Warm LED;IR, up to 40m DC12V&PoE; Built-in micro SD/SDHC/SDXC slot; HIK-Connect cloud service; 
Two-way audio; Built-in Dual-Array Microphone and enhanced speaker; Strobe light & Audio alarm;",5639.88,8177.83,45,HIKVISION SA,PTRZ+Two-way Audio & Live Guard Cameras
DS-2CD2H46G2H-IZS2UY/SL(2.8-12mm)eFO-STD,"1/3"" Progressive Scan CMOS; H.265+/H.265/H.264+/H.264/MJPEG; 
Color: 0.001 Lux @ (F1.0, AGC ON),0 Lux with light; 
25fps/30fps (2688 × 1520, 1920 × 1080, 1280 × 720) ; VCA functions; 3 streams; 3D DNR; BLC; ICR; EXIR, Up to 40 m; DC12V&PoE; Built-in micro SD/SDHC/SDXC slot; HIK-Connect cloud service; 
Two-way audio; Built-in Dual-Array Microphone and enhanced speaker; Strobe light & Audio alarm;
Anti-Corrossion;
*New Water-proof Socket Design",4339.82,6292.74,45,HIKVISION SA,Two-way Audio & Live Guard Cameras
DS-2CD2H86G2H-IZS2UY/SL(2.8-12mm)eFO-STD,"1/1.8"" Progressive Scan CMOS; H.265+/H.265/H.264+/H.264/MJPEG; 
Color: 0.0008 Lux @ (F1.2, AGC ON),0 Lux with light
25fps/24fps(3840 × 2160, 3200 × 1800, 2688 × 1520, 1920 × 1080, 1280 × 720); VCA functions; 3 streams; 3D DNR; BLC; ICR; 3000K Warm LED;IR, up to 40m DC12V&PoE; Built-in micro SD/SDHC/SDXC slot; HIK-Connect cloud service; 
Two-way audio; Built-in Dual-Array Microphone and enhanced speaker; Strobe light & Audio alarm;
Anti-Corrossion;
*New Water-proof Socket Design",5545.67,8041.22,45,HIKVISION SA,Two-way Audio & Live Guard Cameras
DS-2CD2126G2-IMS(2.8mm)(O-STD),"1/2.8"" Progressive Scan CMOS; H.265+/H.265/H.264+/H.264/MJPEG; 
 Color: 0.005 lux@(F1.6, AGC ON), 0 lux with IR; 
20fps(3840×2160), 25fps/30fps (3200x1800, 2688×1520, 1920×1080); VCA functions; 3 streams; 3D DNR; BLC/HLC; ICR; EXIR, up to 30m; DC12V&PoE; Built-in micro SD/SDHC/SDXC slot; HIK-Connect cloud service;
*-S model: Audio/Alarm IO
HDMI output: 1920×1080@50/60 Hz, 1280*720@50/60 Hz",2621.48,3801.15,45,HIKVISION SA,HDMI Camera
DS-2CD2186G2-IMS(2.8mm)(O-STD),"1/2.8"" Progressive Scan CMOS; H.265+/H.265/H.264+/H.264/MJPEG;
Color: 0.005 Lux @ (F1.6, AGC ON), 0 lux with IR; 25fps/30fps(1920×1080); VCA functions; 3 streams; 3D DNR; BLC/HLC; ICR; EXIR, up to 30m; DC12V&PoE; Built-in micro SD/SDHC/SDXC slot; HIK-Connect cloud service
*-S model: Audio/Alarm IO
HDMI output: 1920×1080@50/60 Hz, 1280*720@50/60 Hz",3223.15,4673.57,45,HIKVISION SA,HDMI Camera
DS-2CD2446G2-I(2.8mm)(C)(O-STD),"1/1.8"""" Progressive Scan CMOS; H.265+/H.265/H.264+/H.264/MJPEG; 
Color: 0.001 Lux @ (F1.2, AGC ON),0 Lux with light
25fps/24fps(3840 × 2160, 3200 × 1800, 2688 × 1520, 1920 × 1080, 1280 × 720); VCA functions; 3 streams; 3D DNR; BLC; ICR; 3000K Warm LED;IR, up to 40m DC12V&PoE; Built-in micro SD/SDHC/SDXC slot; HIK-Connect cloud service; 
Two-way audio; Built-in Dual-Array Microphone and enhanced speaker; Strobe light & Audio alarm;
Anti-Corrossion;
New Water-proof Socket Design",1786.17,2589.95,45,HIKVISION SA,Acusense Camera
DS-2CD2446G2-I(4mm)(C)(O-STD),"1/1.8"""" Progressive Scan CMOS; H.265+/H.265/H.264+/H.264/MJPEG; 
Color: 0.001 Lux @ (F1.2, AGC ON),0 Lux with light
25fps/24fps(3840 × 2160, 3200 × 1800, 2688 × 1520, 1920 × 1080, 1280 × 720); VCA functions; 3 streams; 3D DNR; BLC; ICR; 3000K Warm LED;IR, up to 40m DC12V&PoE; Built-in micro SD/SDHC/SDXC slot; HIK-Connect cloud service; 
Two-way audio; Built-in Dual-Array Microphone and enhanced speaker; Strobe light & Audio alarm;
Anti-Corrossion;
New Water-proof Socket Design",1786.17,2589.95,45,HIKVISION SA,Acusense Camera
DS-2CD2T46G2-2I(6mm)(C)(O-STD),"1/3"" Progressive Scan CMOS; H.265+/H.265/H.264+/H.264/MJPEG; 
Powered by Darkfighter technology,Color: 0.003 lux @(F1.4, AGC ON), 0 lux with IR; 25fps/30fps(2688×1520,1920×1080); VCA functions; 3 streams; 3D DNR; BLC; ICR; EXIR; DC12V&PoE; Built-in micro SD/SDHC/SDXC slot; HIK-Connect cloud service;
*-2I/4I model: up to 60m(2Leds)/80m(4Leds) IR distance
*-Y model:anti-corrosion",2272.28,3294.81,45,HIKVISION SA,Acusense Camera
DS-2CD2T46G2-4I(6mm)(C)(O-STD),"1/3"" Progressive Scan CMOS; H.265+/H.265/H.264+/H.264/MJPEG; 
Powered by Darkfighter technology,Color: 0.003 lux @(F1.4, AGC ON), 0 lux with IR; 25fps/30fps(2688×1520,1920×1080); VCA functions; 3 streams; 3D DNR; BLC; ICR; EXIR; DC12V&PoE; Built-in micro SD/SDHC/SDXC slot; HIK-Connect cloud service;
*-2I/4I model: up to 60m(2Leds)/80m(4Leds) IR distance
*-Y model:anti-corrosion",2365.23,3429.58,45,HIKVISION SA,Acusense Camera
DS-2CD2T46G2-ISU/SL(6mm)(C)(O-STD),"1/3"" Progressive Scan CMOS; H.265+/H.265/H.264+/H.264/MJPEG; 
Powered by Darkfighter technology,Color: 0.003 lux @(F1.4, AGC ON), 0 lux with IR; 25fps/30fps(2688×1520,1920×1080); VCA functions; 3 streams; 3D DNR; BLC; ICR; EXIR, up to 60m; DC12V&PoE; Built-in micro SD/SDHC/SDXC slot; HIK-Connect cloud service;
Built-in microphone and speaker, Audio/Alarm I/O",2492.1,3613.54,45,HIKVISION SA,Acusense Camera
DS-2CD2T86G2-4I(6mm)(C)(O-STD),"1/3"" Progressive Scan CMOS; H.265+/H.265/H.264+/H.264/MJPEG; 
Powered by Darkfighter technology,Color: 0.003 lux @(F1.4, AGC ON), 0 lux with IR; 25fps/30fps(2688×1520,1920×1080); VCA functions; 3 streams; 3D DNR; BLC; ICR; EXIR, up to 60m; DC12V&PoE; Built-in micro SD/SDHC/SDXC slot; HIK-Connect cloud service;
Built-in microphone and speaker, Audio/Alarm I/O",3288.46,4768.27,45,HIKVISION SA,Acusense Camera
DS-2CD2546G2-IS(2.8mm)(C)(O-STD),"1/3"" Progressive Scan CMOS; H.265+/H.265/H.264+/H.264/MJPEG; 
Powered by Darkfighter technology,Color: 0.003 lux @(F1.4, AGC ON), 0 lux with IR; 25fps/30fps(2688×1520,1920×1080); VCA functions; 3 streams; 3D DNR; BLC; ICR;EXIR:30m; DC12V&PoE; Built-in micro SD/SDHC/SDXC slot; HIK-Connect cloud service;Built-in microphone
*-S model: Audio/Alarm I/O",2520.99,3655.44,45,HIKVISION SA,Acusense Camera
DS-2CD2546G2-IS(4mm)(C)(O-STD),"1/3"" Progressive Scan CMOS; H.265+/H.265/H.264+/H.264/MJPEG; 
Powered by Darkfighter technology,Color: 0.003 lux @(F1.4, AGC ON), 0 lux with IR; 25fps/30fps(2688×1520,1920×1080); VCA functions; 3 streams; 3D DNR; BLC; ICR;EXIR:30m; DC12V&PoE; Built-in micro SD/SDHC/SDXC slot; HIK-Connect cloud service;Built-in microphone
*-S model: Audio/Alarm I/O",2520.99,3655.44,45,HIKVISION SA,Acusense Camera
DS-2CD2546G2-IS(2.8mm)(C)(O-STD)(BLACK),"1/1.8"""" Progressive Scan CMOS; H.265+/H.265/H.264+/H.264/MJPEG; 
Color: 0.001 Lux @ (F1.2, AGC ON),0 Lux with light
25fps/24fps(3840 × 2160, 3200 × 1800, 2688 × 1520, 1920 × 1080, 1280 × 720); VCA functions; 3 streams; 3D DNR; BLC; ICR; 3000K Warm LED;IR, up to 40m DC12V&PoE; Built-in micro SD/SDHC/SDXC slot; HIK-Connect cloud service; 
Two-way audio; Built-in Dual-Array Microphone and enhanced speaker; Strobe light & Audio alarm;
Anti-Corrossion;
New Water-proof Socket Design",2588.82,3753.79,45,HIKVISION SA,Acusense Camera
DS-2CD2586G2-IS(2.8mm)(C)(O-STD),"1/1.8"" Progressive Scan CMOS; H.265+/H.265/H.264+/H.264/MJPEG; 
Powered by Darkfighter technology, Color: 0.003 lux@(F1.6, AGC ON), 0 lux with IR; 
25fps/24fps(3840×2160), 25fps/30fps (3200x1800, 2688×1520, 1920×1080); VCA functions; 3 streams; 3D DNR; BLC/HLC; ICR; EXIR, up to 30m; DC12V&PoE; Built-in micro SD/SDHC/SDXC slot; HIK-Connect cloud service;Built-in microphone
*-S model: Audio/Alarm I/O",3252.04,4715.46,45,HIKVISION SA,Acusense Camera
DS-2CD2586G2-IS(4mm)(C)(O-STD),"1/1.8"" Progressive Scan CMOS; H.265+/H.265/H.264+/H.264/MJPEG; 
Powered by Darkfighter technology, Color: 0.003 lux@(F1.6, AGC ON), 0 lux with IR; 
25fps/24fps(3840×2160), 25fps/30fps (3200x1800, 2688×1520, 1920×1080); VCA functions; 3 streams; 3D DNR; BLC/HLC; ICR; EXIR, up to 30m; DC12V&PoE; Built-in micro SD/SDHC/SDXC slot; HIK-Connect cloud service;Built-in microphone
*-S model: Audio/Alarm I/O",3252.04,4715.46,45,HIKVISION SA,Acusense Camera
DS-2CD2586G2-IS(2.8mm)(C)(O-STD)(BLACK),"1/1.8"" Progressive Scan CMOS; H.265+/H.265/H.264+/H.264/MJPEG; 
Powered by Darkfighter technology, Color: 0.003 lux@(F1.6, AGC ON), 0 lux with IR; 
25fps/24fps(3840×2160), 25fps/30fps (3200x1800, 2688×1520, 1920×1080); VCA functions; 3 streams; 3D DNR; BLC/HLC; ICR; EXIR, up to 30m; DC12V&PoE; Built-in micro SD/SDHC/SDXC slot; HIK-Connect cloud service;Built-in microphone
*-S model: Audio/Alarm I/O",3368.85,4884.83,45,HIKVISION SA,Acusense Camera
DS-2CD2T47G2-L(6mm)(C)(O-STD),"1/1.8"" Progressive Scan CMOS; H.265+/H.265/H.264+/H.264/MJPEG; 
Color: 0.0005 lux @(F1.0, AGC ON), 0 lux with LED on; 
25fps/30fps(2688×1520, 2304×1296, 1920×1080); VCA functions; 3 streams; 3D DNR; BLC; ICR; 3000K Warm LED; DC12V&PoE; Built-in micro SD/SDHC/SDXC slot; HIK-Connect cloud service;",2847.57,4128.98,45,HIKVISION SA,ColorVu and Acusense Camera
DS-2CD2955G0-ISU(1.05mm)(O-STD),"1/2.8"" Progressive Scan CMOS
 H.265/H.264/MJPEG
Powered by Darkfighter technology, Color: 0.009 lux @(F1.6, AGC ON), 0 lux with IR
50fps/60fps(1920×1080)
 VCA functions
 3 streams
 3D DNR
 BLC/HLC
 ICR
 EXIR, up to 30m
 DC12V&PoE
 Built-in micro SD/SDHC/SDXC slot
 Built-in Audio/Alarm I/O, HIK-Connect cloud service. 
HDMI output: 1920×1080@50/60 Hz, 1280*720@50/60 Hz",3005.84,4358.47,45,HIKVISION SA,Fisheye Camera
DS-2CD2346G2P-ISU/SL(2.8mm)(C)(O-STD),"2*1/2.5"" Progressive Scan CMOS; H.265+/H.265/H.264+/H.264/MJPEG; 
Color: 0.003 lux @(F1.6, AGC ON), 0 lux with IR; 
25/24fps(3040×1368),VCA functions; 2 streams; 3D DNR; BLC; EXIR; DC12V&PoE; Built-in micro SD/SDHC/SDXC slot; HIK-Connect cloud service; 
Built-in microphone and speaker, Audio/Alarm I/O; 180˚ FOV",3044.78,4414.93,45,HIKVISION SA,AcuSense+Panoramic+LiveGuard
DS-2CD2T46G2P-ISU/SL(2.8mm)(C)(O-STD),"2*1/2.5"" Progressive Scan CMOS; H.265+/H.265/H.264+/H.264/MJPEG; 
Color: 0.003 lux @(F1.6, AGC ON), 0 lux with IR; 
25/24fps(3040×1368),VCA functions; 2 streams; 3D DNR; BLC; ICR; EXIR; DC12V&PoE; Built-in micro SD/SDHC/SDXC slot; HIK-Connect cloud service; 
Built-in microphone and speaker, Audio/Alarm I/O; 180˚ FOV",3264.6,4733.67,45,HIKVISION SA,AcuSense+Panoramic+LiveGuard
